employee_id,offering_start,purchase_date,salary,contribution_pct,contribution,offering_start_fmv,purchase_date_fmv,lookback_fmv,purchase_price,shares_purchased,purchase_cost,market_value_at_purchase,discount_value,cash_refunded,irs_limit_capped
E00405,2024-01-01,2025-06-30,138000.0,0.15,10350.0,49.522,157.99,49.522,42.0937,245,10312.96,38707.55,28394.59,37.04,False
E00409,2024-01-01,2025-06-30,236000.0,0.15,17700.0,49.522,157.99,49.522,42.0937,420,17679.35,66355.8,48676.45,20.65,False
E00411,2024-01-01,2025-06-30,193000.0,0.1,9650.0,49.522,157.99,49.522,42.0937,229,9639.46,36179.71,26540.25,10.54,False
E00412,2024-01-01,2025-06-30,132000.0,0.15,9900.0,49.522,157.99,49.522,42.0937,235,9892.02,37127.65,27235.63,7.98,False
E00413,2024-01-01,2025-06-30,212000.0,0.05,5300.0,49.522,157.99,49.522,42.0937,125,5261.71,19748.75,14487.04,38.29,False
E00416,2024-01-01,2025-06-30,133000.0,0.05,3325.0,49.522,157.99,49.522,42.0937,78,3283.31,12323.22,9039.91,41.69,False
E00417,2024-01-01,2025-06-30,148000.0,0.1,7400.0,49.522,157.99,49.522,42.0937,175,7366.4,27648.25,20281.85,33.6,False
E00418,2024-01-01,2025-06-30,152000.0,0.15,11400.0,49.522,157.99,49.522,42.0937,270,11365.3,42657.3,31292.0,34.7,False
E00419,2024-01-01,2025-06-30,174000.0,0.1,8700.0,49.522,157.99,49.522,42.0937,206,8671.3,32545.94,23874.64,28.7,False
E00423,2024-01-01,2025-06-30,121000.0,0.1,6050.0,49.522,157.99,49.522,42.0937,143,6019.4,22592.57,16573.17,30.6,False
E00427,2024-01-01,2025-06-30,143000.0,0.05,3575.0,49.522,157.99,49.522,42.0937,84,3535.87,13271.16,9735.29,39.13,False
E00432,2024-01-01,2025-06-30,138000.0,0.1,6900.0,49.522,157.99,49.522,42.0937,163,6861.27,25752.37,18891.1,38.73,False
E00443,2024-01-01,2025-06-30,313000.0,0.1,15650.0,49.522,157.99,49.522,42.0937,371,15616.76,58614.29,42997.53,33.24,False
E00445,2024-01-01,2025-06-30,125000.0,0.15,9375.0,49.522,157.99,49.522,42.0937,222,9344.8,35073.78,25728.98,30.2,False
E00446,2024-01-01,2025-06-30,193000.0,0.1,9650.0,49.522,157.99,49.522,42.0937,229,9639.46,36179.71,26540.25,10.54,False
E00447,2024-01-01,2025-06-30,148000.0,0.1,7400.0,49.522,157.99,49.522,42.0937,175,7366.4,27648.25,20281.85,33.6,False
E00449,2024-01-01,2025-06-30,149000.0,0.15,11175.0,49.522,157.99,49.522,42.0937,265,11154.83,41867.35,30712.52,20.17,False
E00450,2024-01-01,2025-06-30,99000.0,0.1,4950.0,49.522,157.99,49.522,42.0937,117,4924.96,18484.83,13559.87,25.04,False
E00452,2024-01-01,2025-06-30,136000.0,0.1,6800.0,49.522,157.99,49.522,42.0937,161,6777.09,25436.39,18659.3,22.91,False
E00455,2024-01-01,2025-06-30,131000.0,0.05,3275.0,49.522,157.99,49.522,42.0937,77,3241.21,12165.23,8924.02,33.79,False
E00459,2024-01-01,2025-06-30,135000.0,0.1,6750.0,49.522,157.99,49.522,42.0937,160,6734.99,25278.4,18543.41,15.01,False
E00464,2024-01-01,2025-06-30,101000.0,0.05,2525.0,49.522,157.99,49.522,42.0937,59,2483.53,9321.41,6837.88,41.47,False
E00469,2024-01-01,2025-06-30,108000.0,0.1,5400.0,49.522,157.99,49.522,42.0937,128,5387.99,20222.72,14834.73,12.01,False
E00471,2024-01-01,2025-06-30,136000.0,0.05,3400.0,49.522,157.99,49.522,42.0937,80,3367.5,12639.2,9271.7,32.5,False
E00473,2024-01-01,2025-06-30,290000.0,0.05,7250.0,49.522,157.99,49.522,42.0937,172,7240.12,27174.28,19934.16,9.88,False
E00480,2024-01-01,2025-06-30,178000.0,0.1,8900.0,49.522,157.99,49.522,42.0937,211,8881.77,33335.89,24454.12,18.23,False
E00487,2024-01-01,2025-06-30,159000.0,0.1,7950.0,49.522,157.99,49.522,42.0937,188,7913.62,29702.12,21788.5,36.38,False
E00492,2024-01-01,2025-06-30,240000.0,0.15,18000.0,49.522,157.99,49.522,42.0937,427,17974.01,67461.73,49487.72,25.99,False
E00493,2024-01-01,2025-06-30,92000.0,0.1,4600.0,49.522,157.99,49.522,42.0937,109,4588.21,17220.91,12632.7,11.79,False
E00004,2024-01-01,2025-12-31,196000.0,0.1,9800.0,49.522,186.5,49.522,42.0937,232,9765.74,43268.0,33502.26,34.26,False
E00012,2024-01-01,2025-12-31,104000.0,0.15,7800.0,49.522,186.5,49.522,42.0937,185,7787.33,34502.5,26715.17,12.67,False
E00013,2024-01-01,2025-12-31,176000.0,0.15,13200.0,49.522,186.5,49.522,42.0937,191,8039.9,35621.5,27581.6,5160.1,True
E00015,2024-01-01,2025-12-31,138000.0,0.1,6900.0,49.522,186.5,49.522,42.0937,163,6861.27,30399.5,23538.23,38.73,False
E00017,2024-01-01,2025-12-31,183000.0,0.05,4575.0,49.522,186.5,49.522,42.0937,108,4546.12,20142.0,15595.88,28.88,False
E00023,2024-01-01,2025-12-31,151000.0,0.05,3775.0,49.522,186.5,49.522,42.0937,89,3746.34,16598.5,12852.16,28.66,False
E00030,2024-01-01,2025-12-31,137000.0,0.1,6850.0,49.522,186.5,49.522,42.0937,162,6819.18,30213.0,23393.82,30.82,False
E00031,2024-01-01,2025-12-31,168000.0,0.1,8400.0,49.522,186.5,49.522,42.0937,199,8376.65,37113.5,28736.85,23.35,False
E00039,2024-01-01,2025-12-31,86000.0,0.15,6450.0,49.522,186.5,49.522,42.0937,153,6440.34,28534.5,22094.16,9.66,False
E00041,2024-01-01,2025-12-31,191000.0,0.05,4775.0,49.522,186.5,49.522,42.0937,113,4756.59,21074.5,16317.91,18.41,False
E00042,2024-01-01,2025-12-31,245000.0,0.05,6125.0,49.522,186.5,49.522,42.0937,145,6103.59,27042.5,20938.91,21.41,False
E00045,2024-01-01,2025-12-31,132000.0,0.05,3300.0,49.522,186.5,49.522,42.0937,78,3283.31,14547.0,11263.69,16.69,False
E00052,2024-01-01,2025-12-31,324000.0,0.1,16200.0,49.522,186.5,49.522,42.0937,120,5051.24,22380.0,17328.76,11148.76,True
E00053,2024-01-01,2025-12-31,147000.0,0.1,7350.0,49.522,186.5,49.522,42.0937,174,7324.3,32451.0,25126.7,25.7,False
E00062,2024-01-01,2025-12-31,168000.0,0.05,4200.0,49.522,186.5,49.522,42.0937,99,4167.28,18463.5,14296.22,32.72,False
E00067,2024-01-01,2025-12-31,168000.0,0.1,8400.0,49.522,186.5,49.522,42.0937,199,8376.65,37113.5,28736.85,23.35,False
E00073,2024-01-01,2025-12-31,85000.0,0.05,2125.0,49.522,186.5,49.522,42.0937,50,2104.68,9325.0,7220.32,20.32,False
E00075,2024-01-01,2025-12-31,305000.0,0.05,7625.0,49.522,186.5,49.522,42.0937,181,7618.96,33756.5,26137.54,6.04,False
E00078,2024-01-01,2025-12-31,132000.0,0.1,6600.0,49.522,186.5,49.522,42.0937,156,6566.62,29094.0,22527.38,33.38,False
E00083,2024-01-01,2025-12-31,91000.0,0.1,4550.0,49.522,186.5,49.522,42.0937,108,4546.12,20142.0,15595.88,3.88,False
E00094,2024-01-01,2025-12-31,173000.0,0.1,8650.0,49.522,186.5,49.522,42.0937,205,8629.21,38232.5,29603.29,20.79,False
E00097,2024-01-01,2025-12-31,111000.0,0.1,5550.0,49.522,186.5,49.522,42.0937,131,5514.27,24431.5,18917.23,35.73,False
E00098,2024-01-01,2025-12-31,155000.0,0.15,11625.0,49.522,186.5,49.522,42.0937,228,9597.36,42522.0,32924.64,2027.64,True
E00099,2024-01-01,2025-12-31,100000.0,0.05,2500.0,49.522,186.5,49.522,42.0937,59,2483.53,11003.5,8519.97,16.47,False
E00102,2024-01-01,2025-12-31,152000.0,0.05,3800.0,49.522,186.5,49.522,42.0937,90,3788.43,16785.0,12996.57,11.57,False
E00106,2024-01-01,2025-12-31,127000.0,0.1,6350.0,49.522,186.5,49.522,42.0937,150,6314.05,27975.0,21660.95,35.95,False
E00111,2024-01-01,2025-12-31,100000.0,0.05,2500.0,49.522,186.5,49.522,42.0937,59,2483.53,11003.5,8519.97,16.47,False
E00112,2024-01-01,2025-12-31,134000.0,0.1,6700.0,49.522,186.5,49.522,42.0937,159,6692.9,29653.5,22960.6,7.1,False
E00115,2024-01-01,2025-12-31,131000.0,0.1,6550.0,49.522,186.5,49.522,42.0937,155,6524.52,28907.5,22382.98,25.48,False
E00116,2024-01-01,2025-12-31,282000.0,0.05,7050.0,49.522,186.5,49.522,42.0937,167,7029.65,31145.5,24115.85,20.35,False
E00118,2024-01-01,2025-12-31,95000.0,0.1,4750.0,49.522,186.5,49.522,42.0937,112,4714.49,20888.0,16173.51,35.51,False
E00120,2024-01-01,2025-12-31,170000.0,0.05,4250.0,49.522,186.5,49.522,42.0937,100,4209.37,18650.0,14440.63,40.63,False
E00122,2024-01-01,2025-12-31,133000.0,0.1,6650.0,49.522,186.5,49.522,42.0937,157,6608.71,29280.5,22671.79,41.29,False
E00129,2024-01-01,2025-12-31,120000.0,0.15,9000.0,49.522,186.5,49.522,42.0937,213,8965.96,39724.5,30758.54,34.04,False
E00131,2024-01-01,2025-12-31,91000.0,0.05,2275.0,49.522,186.5,49.522,42.0937,54,2273.06,10071.0,7797.94,1.94,False
E00138,2024-01-01,2025-12-31,194000.0,0.1,9700.0,49.522,186.5,49.522,42.0937,230,9681.55,42895.0,33213.45,18.45,False
E00141,2024-01-01,2025-12-31,242000.0,0.05,6050.0,49.522,186.5,49.522,42.0937,143,6019.4,26669.5,20650.1,30.6,False
E00144,2024-01-01,2025-12-31,134000.0,0.1,6700.0,49.522,186.5,49.522,42.0937,159,6692.9,29653.5,22960.6,7.1,False
E00148,2024-01-01,2025-12-31,93000.0,0.05,2325.0,49.522,186.5,49.522,42.0937,55,2315.15,10257.5,7942.35,9.85,False
E00149,2024-01-01,2025-12-31,341000.0,0.15,25575.0,49.522,186.5,49.522,42.0937,0,0.0,0.0,0.0,25575.0,True
E00151,2024-01-01,2025-12-31,128000.0,0.05,3200.0,49.522,186.5,49.522,42.0937,76,3199.12,14174.0,10974.88,0.88,False
E00152,2024-01-01,2025-12-31,115000.0,0.05,2875.0,49.522,186.5,49.522,42.0937,68,2862.37,12682.0,9819.63,12.63,False
E00155,2024-01-01,2025-12-31,129000.0,0.1,6450.0,49.522,186.5,49.522,42.0937,153,6440.34,28534.5,22094.16,9.66,False
E00158,2024-01-01,2025-12-31,146000.0,0.15,10950.0,49.522,186.5,49.522,42.0937,244,10270.86,45506.0,35235.14,679.14,True
E00161,2024-01-01,2025-12-31,116000.0,0.15,8700.0,49.522,186.5,49.522,42.0937,206,8671.3,38419.0,29747.7,28.7,False
E00165,2024-01-01,2025-12-31,194000.0,0.15,14550.0,49.522,186.5,49.522,42.0937,159,6692.9,29653.5,22960.6,7857.1,True
E00168,2024-01-01,2025-12-31,183000.0,0.1,9150.0,49.522,186.5,49.522,42.0937,217,9134.33,40470.5,31336.17,15.67,False
E00170,2024-01-01,2025-12-31,95000.0,0.15,7125.0,49.522,186.5,49.522,42.0937,169,7113.84,31518.5,24404.66,11.16,False
E00171,2024-01-01,2025-12-31,162000.0,0.15,12150.0,49.522,186.5,49.522,42.0937,216,9092.24,40284.0,31191.76,3057.76,True
E00177,2024-01-01,2025-12-31,363000.0,0.05,9075.0,49.522,186.5,49.522,42.0937,215,9050.15,40097.5,31047.35,24.85,False
E00179,2024-01-01,2025-12-31,128000.0,0.05,3200.0,49.522,186.5,49.522,42.0937,76,3199.12,14174.0,10974.88,0.88,False
E00180,2024-01-01,2025-12-31,238000.0,0.05,5950.0,49.522,186.5,49.522,42.0937,141,5935.21,26296.5,20361.29,14.79,False
E00185,2024-01-01,2025-12-31,100000.0,0.15,7500.0,49.522,186.5,49.522,42.0937,178,7492.68,33197.0,25704.32,7.32,False
E00188,2024-01-01,2025-12-31,82000.0,0.05,2050.0,49.522,186.5,49.522,42.0937,48,2020.5,8952.0,6931.5,29.5,False
E00191,2024-01-01,2025-12-31,117000.0,0.1,5850.0,49.522,186.5,49.522,42.0937,138,5808.93,25737.0,19928.07,41.07,False
E00197,2024-01-01,2025-12-31,103000.0,0.05,2575.0,49.522,186.5,49.522,42.0937,61,2567.72,11376.5,8808.78,7.28,False
E00203,2024-01-01,2025-12-31,131000.0,0.15,9825.0,49.522,186.5,49.522,42.0937,233,9807.83,43454.5,33646.67,17.17,False
E00206,2024-01-01,2025-12-31,94000.0,0.05,2350.0,49.522,186.5,49.522,42.0937,55,2315.15,10257.5,7942.35,34.85,False
E00210,2024-01-01,2025-12-31,221000.0,0.1,11050.0,49.522,186.5,49.522,42.0937,242,10186.68,45133.0,34946.32,863.32,True
E00213,2024-01-01,2025-12-31,176000.0,0.1,8800.0,49.522,186.5,49.522,42.0937,209,8797.58,38978.5,30180.92,2.42,False
E00214,2024-01-01,2025-12-31,90000.0,0.15,6750.0,49.522,186.5,49.522,42.0937,160,6734.99,29840.0,23105.01,15.01,False
E00217,2024-01-01,2025-12-31,187000.0,0.1,9350.0,49.522,186.5,49.522,42.0937,222,9344.8,41403.0,32058.2,5.2,False
E00219,2024-01-01,2025-12-31,128000.0,0.1,6400.0,49.522,186.5,49.522,42.0937,152,6398.24,28348.0,21949.76,1.76,False
E00231,2024-01-01,2025-12-31,252000.0,0.1,12600.0,49.522,186.5,49.522,42.0937,205,8629.21,38232.5,29603.29,3970.79,True
E00233,2024-01-01,2025-12-31,135000.0,0.15,10125.0,49.522,186.5,49.522,42.0937,240,10102.49,44760.0,34657.51,22.51,False
E00236,2024-01-01,2025-12-31,120000.0,0.15,9000.0,49.522,186.5,49.522,42.0937,213,8965.96,39724.5,30758.54,34.04,False
E00239,2024-01-01,2025-12-31,154000.0,0.1,7700.0,49.522,186.5,49.522,42.0937,182,7661.05,33943.0,26281.95,38.95,False
E00240,2024-01-01,2025-12-31,122000.0,0.15,9150.0,49.522,186.5,49.522,42.0937,217,9134.33,40470.5,31336.17,15.67,False
E00248,2024-01-01,2025-12-31,162000.0,0.1,8100.0,49.522,186.5,49.522,42.0937,192,8081.99,35808.0,27726.01,18.01,False
E00254,2024-01-01,2025-12-31,115000.0,0.1,5750.0,49.522,186.5,49.522,42.0937,136,5724.74,25364.0,19639.26,25.26,False
E00264,2024-01-01,2025-12-31,164000.0,0.15,12300.0,49.522,186.5,49.522,42.0937,212,8923.86,39538.0,30614.14,3376.14,True
E00268,2024-01-01,2025-12-31,136000.0,0.05,3400.0,49.522,186.5,49.522,42.0937,80,3367.5,14920.0,11552.5,32.5,False
E00271,2024-01-01,2025-12-31,87000.0,0.15,6525.0,49.522,186.5,49.522,42.0937,155,6524.52,28907.5,22382.98,0.48,False
E00272,2024-01-01,2025-12-31,99000.0,0.1,4950.0,49.522,186.5,49.522,42.0937,117,4924.96,21820.5,16895.54,25.04,False
E00274,2024-01-01,2025-12-31,225000.0,0.05,5625.0,49.522,186.5,49.522,42.0937,133,5598.46,24804.5,19206.04,26.54,False
E00278,2024-01-01,2025-12-31,114000.0,0.1,5700.0,49.522,186.5,49.522,42.0937,135,5682.65,25177.5,19494.85,17.35,False
E00281,2024-01-01,2025-12-31,138000.0,0.05,3450.0,49.522,186.5,49.522,42.0937,81,3409.59,15106.5,11696.91,40.41,False
E00285,2024-01-01,2025-12-31,153000.0,0.05,3825.0,49.522,186.5,49.522,42.0937,90,3788.43,16785.0,12996.57,36.57,False
E00287,2024-01-01,2025-12-31,134000.0,0.15,10050.0,49.522,186.5,49.522,42.0937,238,10018.3,44387.0,34368.7,31.7,False
E00288,2024-01-01,2025-12-31,302000.0,0.05,7550.0,49.522,186.5,49.522,42.0937,179,7534.77,33383.5,25848.73,15.23,False
E00298,2024-01-01,2025-12-31,124000.0,0.1,6200.0,49.522,186.5,49.522,42.0937,147,6187.77,27415.5,21227.73,12.23,False
E00299,2024-01-01,2025-12-31,142000.0,0.05,3550.0,49.522,186.5,49.522,42.0937,84,3535.87,15666.0,12130.13,14.13,False
E00301,2024-01-01,2025-12-31,117000.0,0.1,5850.0,49.522,186.5,49.522,42.0937,138,5808.93,25737.0,19928.07,41.07,False
E00308,2024-01-01,2025-12-31,205000.0,0.05,5125.0,49.522,186.5,49.522,42.0937,121,5093.34,22566.5,17473.16,31.66,False
E00309,2024-01-01,2025-12-31,139000.0,0.05,3475.0,49.522,186.5,49.522,42.0937,82,3451.68,15293.0,11841.32,23.32,False
E00320,2024-01-01,2025-12-31,260000.0,0.05,6500.0,49.522,186.5,49.522,42.0937,154,6482.43,28721.0,22238.57,17.57,False
E00323,2024-01-01,2025-12-31,150000.0,0.1,7500.0,49.522,186.5,49.522,42.0937,178,7492.68,33197.0,25704.32,7.32,False
E00326,2024-01-01,2025-12-31,191000.0,0.15,14325.0,49.522,186.5,49.522,42.0937,164,6903.37,30586.0,23682.63,7421.63,True
E00329,2024-01-01,2025-12-31,152000.0,0.05,3800.0,49.522,186.5,49.522,42.0937,90,3788.43,16785.0,12996.57,11.57,False
E00331,2024-01-01,2025-12-31,114000.0,0.05,2850.0,49.522,186.5,49.522,42.0937,67,2820.28,12495.5,9675.22,29.72,False
E00335,2024-01-01,2025-12-31,176000.0,0.1,8800.0,49.522,186.5,49.522,42.0937,209,8797.58,38978.5,30180.92,2.42,False
E00336,2024-01-01,2025-12-31,199000.0,0.15,14925.0,49.522,186.5,49.522,42.0937,150,6314.05,27975.0,21660.95,8610.95,True
E00338,2024-01-01,2025-12-31,311000.0,0.15,23325.0,49.522,186.5,49.522,42.0937,0,0.0,0.0,0.0,23325.0,True
E00339,2024-01-01,2025-12-31,149000.0,0.15,11175.0,49.522,186.5,49.522,42.0937,239,10060.39,44573.5,34513.11,1114.61,True
E00347,2024-01-01,2025-12-31,121000.0,0.05,3025.0,49.522,186.5,49.522,42.0937,71,2988.65,13241.5,10252.85,36.35,False
E00352,2024-01-01,2025-12-31,194000.0,0.1,9700.0,49.522,186.5,49.522,42.0937,230,9681.55,42895.0,33213.45,18.45,False
E00353,2024-01-01,2025-12-31,89000.0,0.05,2225.0,49.522,186.5,49.522,42.0937,52,2188.87,9698.0,7509.13,36.13,False
E00361,2024-01-01,2025-12-31,172000.0,0.15,12900.0,49.522,186.5,49.522,42.0937,198,8334.55,36927.0,28592.45,4565.45,True
E00367,2024-01-01,2025-12-31,119000.0,0.1,5950.0,49.522,186.5,49.522,42.0937,141,5935.21,26296.5,20361.29,14.79,False
E00368,2024-01-01,2025-12-31,159000.0,0.05,3975.0,49.522,186.5,49.522,42.0937,94,3956.81,17531.0,13574.19,18.19,False
E00369,2024-01-01,2025-12-31,236000.0,0.15,17700.0,49.522,186.5,49.522,42.0937,84,3535.87,15666.0,12130.13,14164.13,True
E00370,2024-01-01,2025-12-31,144000.0,0.15,10800.0,49.522,186.5,49.522,42.0937,248,10439.24,46252.0,35812.76,360.76,True
E00374,2024-01-01,2025-12-31,194000.0,0.1,9700.0,49.522,186.5,49.522,42.0937,230,9681.55,42895.0,33213.45,18.45,False
E00377,2024-01-01,2025-12-31,171000.0,0.05,4275.0,49.522,186.5,49.522,42.0937,101,4251.46,18836.5,14585.04,23.54,False
E00379,2024-01-01,2025-12-31,158000.0,0.05,3950.0,49.522,186.5,49.522,42.0937,93,3914.71,17344.5,13429.79,35.29,False
E00384,2024-01-01,2025-12-31,82000.0,0.1,4100.0,49.522,186.5,49.522,42.0937,97,4083.09,18090.5,14007.41,16.91,False
E00387,2024-01-01,2025-12-31,137000.0,0.1,6850.0,49.522,186.5,49.522,42.0937,162,6819.18,30213.0,23393.82,30.82,False
E00388,2024-01-01,2025-12-31,138000.0,0.05,3450.0,49.522,186.5,49.522,42.0937,81,3409.59,15106.5,11696.91,40.41,False
E00401,2024-01-01,2025-12-31,225000.0,0.05,5625.0,49.522,186.5,49.522,42.0937,133,5598.46,24804.5,19206.04,26.54,False
E00404,2024-01-01,2025-12-31,219000.0,0.05,5475.0,49.522,186.5,49.522,42.0937,130,5472.18,24245.0,18772.82,2.82,False
E00405,2024-01-01,2025-12-31,138000.0,0.15,10350.0,49.522,186.5,49.522,42.0937,245,10312.96,45692.5,35379.54,37.04,False
E00409,2024-01-01,2025-12-31,236000.0,0.15,17700.0,49.522,186.5,49.522,42.0937,84,3535.87,15666.0,12130.13,14164.13,True
E00411,2024-01-01,2025-12-31,193000.0,0.1,9650.0,49.522,186.5,49.522,42.0937,229,9639.46,42708.5,33069.04,10.54,False
E00412,2024-01-01,2025-12-31,132000.0,0.15,9900.0,49.522,186.5,49.522,42.0937,235,9892.02,43827.5,33935.48,7.98,False
E00413,2024-01-01,2025-12-31,212000.0,0.05,5300.0,49.522,186.5,49.522,42.0937,125,5261.71,23312.5,18050.79,38.29,False
E00416,2024-01-01,2025-12-31,133000.0,0.05,3325.0,49.522,186.5,49.522,42.0937,78,3283.31,14547.0,11263.69,41.69,False
E00417,2024-01-01,2025-12-31,148000.0,0.1,7400.0,49.522,186.5,49.522,42.0937,175,7366.4,32637.5,25271.1,33.6,False
E00418,2024-01-01,2025-12-31,152000.0,0.15,11400.0,49.522,186.5,49.522,42.0937,234,9849.93,43641.0,33791.07,1550.07,True
E00423,2024-01-01,2025-12-31,121000.0,0.1,6050.0,49.522,186.5,49.522,42.0937,143,6019.4,26669.5,20650.1,30.6,False
E00427,2024-01-01,2025-12-31,143000.0,0.05,3575.0,49.522,186.5,49.522,42.0937,84,3535.87,15666.0,12130.13,39.13,False
E00432,2024-01-01,2025-12-31,138000.0,0.1,6900.0,49.522,186.5,49.522,42.0937,163,6861.27,30399.5,23538.23,38.73,False
E00443,2024-01-01,2025-12-31,313000.0,0.1,15650.0,49.522,186.5,49.522,42.0937,133,5598.46,24804.5,19206.04,10051.54,True
E00445,2024-01-01,2025-12-31,125000.0,0.15,9375.0,49.522,186.5,49.522,42.0937,222,9344.8,41403.0,32058.2,30.2,False
E00446,2024-01-01,2025-12-31,193000.0,0.1,9650.0,49.522,186.5,49.522,42.0937,229,9639.46,42708.5,33069.04,10.54,False
E00447,2024-01-01,2025-12-31,148000.0,0.1,7400.0,49.522,186.5,49.522,42.0937,175,7366.4,32637.5,25271.1,33.6,False
E00449,2024-01-01,2025-12-31,149000.0,0.15,11175.0,49.522,186.5,49.522,42.0937,239,10060.39,44573.5,34513.11,1114.61,True
E00450,2024-01-01,2025-12-31,99000.0,0.1,4950.0,49.522,186.5,49.522,42.0937,117,4924.96,21820.5,16895.54,25.04,False
E00455,2024-01-01,2025-12-31,131000.0,0.05,3275.0,49.522,186.5,49.522,42.0937,77,3241.21,14360.5,11119.29,33.79,False
E00459,2024-01-01,2025-12-31,135000.0,0.1,6750.0,49.522,186.5,49.522,42.0937,160,6734.99,29840.0,23105.01,15.01,False
E00464,2024-01-01,2025-12-31,101000.0,0.05,2525.0,49.522,186.5,49.522,42.0937,59,2483.53,11003.5,8519.97,41.47,False
E00469,2024-01-01,2025-12-31,108000.0,0.1,5400.0,49.522,186.5,49.522,42.0937,128,5387.99,23872.0,18484.01,12.01,False
E00471,2024-01-01,2025-12-31,136000.0,0.05,3400.0,49.522,186.5,49.522,42.0937,80,3367.5,14920.0,11552.5,32.5,False
E00473,2024-01-01,2025-12-31,290000.0,0.05,7250.0,49.522,186.5,49.522,42.0937,172,7240.12,32078.0,24837.88,9.88,False
E00480,2024-01-01,2025-12-31,178000.0,0.1,8900.0,49.522,186.5,49.522,42.0937,211,8881.77,39351.5,30469.73,18.23,False
E00487,2024-01-01,2025-12-31,159000.0,0.1,7950.0,49.522,186.5,49.522,42.0937,188,7913.62,35062.0,27148.38,36.38,False
E00492,2024-01-01,2025-12-31,240000.0,0.15,18000.0,49.522,186.5,49.522,42.0937,77,3241.21,14360.5,11119.29,14758.79,True
E00493,2024-01-01,2025-12-31,92000.0,0.1,4600.0,49.522,186.5,49.522,42.0937,109,4588.21,20328.5,15740.29,11.79,False
E00005,2026-01-01,2026-06-30,237000.0,0.1,11850.0,186.5,200.09,186.5,158.525,74,11730.85,14806.66,3075.81,119.15,False
E00006,2026-01-01,2026-06-30,111000.0,0.1,5550.0,186.5,200.09,186.5,158.525,35,5548.38,7003.15,1454.77,1.62,False
E00007,2026-01-01,2026-06-30,132000.0,0.05,3300.0,186.5,200.09,186.5,158.525,20,3170.5,4001.8,831.3,129.5,False
E00016,2026-01-01,2026-06-30,86000.0,0.1,4300.0,186.5,200.09,186.5,158.525,27,4280.18,5402.43,1122.25,19.82,False
E00017,2026-01-01,2026-06-30,183000.0,0.1,9150.0,186.5,200.09,186.5,158.525,57,9035.93,11405.13,2369.2,114.07,False
E00019,2026-01-01,2026-06-30,194000.0,0.05,4850.0,186.5,200.09,186.5,158.525,30,4755.75,6002.7,1246.95,94.25,False
E00022,2026-01-01,2026-06-30,161000.0,0.05,4025.0,186.5,200.09,186.5,158.525,25,3963.12,5002.25,1039.13,61.88,False
E00026,2026-01-01,2026-06-30,168000.0,0.05,4200.0,186.5,200.09,186.5,158.525,26,4121.65,5202.34,1080.69,78.35,False
E00027,2026-01-01,2026-06-30,139000.0,0.15,10425.0,186.5,200.09,186.5,158.525,65,10304.12,13005.85,2701.73,120.88,False
E00029,2026-01-01,2026-06-30,315000.0,0.15,23625.0,186.5,200.09,186.5,158.525,134,21242.35,26812.06,5569.71,2382.65,True
E00030,2026-01-01,2026-06-30,137000.0,0.1,6850.0,186.5,200.09,186.5,158.525,43,6816.57,8603.87,1787.3,33.43,False
E00032,2026-01-01,2026-06-30,124000.0,0.05,3100.0,186.5,200.09,186.5,158.525,19,3011.97,3801.71,789.74,88.03,False
E00033,2026-01-01,2026-06-30,282000.0,0.1,14100.0,186.5,200.09,186.5,158.525,88,13950.2,17607.92,3657.72,149.8,False
E00039,2026-01-01,2026-06-30,86000.0,0.05,2150.0,186.5,200.09,186.5,158.525,13,2060.83,2601.17,540.34,89.17,False
E00041,2026-01-01,2026-06-30,191000.0,0.15,14325.0,186.5,200.09,186.5,158.525,90,14267.25,18008.1,3740.85,57.75,False
E00045,2026-01-01,2026-06-30,132000.0,0.1,6600.0,186.5,200.09,186.5,158.525,41,6499.53,8203.69,1704.16,100.47,False
E00047,2026-01-01,2026-06-30,144000.0,0.1,7200.0,186.5,200.09,186.5,158.525,45,7133.62,9004.05,1870.43,66.38,False
E00052,2026-01-01,2026-06-30,324000.0,0.05,8100.0,186.5,200.09,186.5,158.525,51,8084.78,10204.59,2119.81,15.22,False
E00055,2026-01-01,2026-06-30,165000.0,0.1,8250.0,186.5,200.09,186.5,158.525,52,8243.3,10404.68,2161.38,6.7,False
E00056,2026-01-01,2026-06-30,162000.0,0.05,4050.0,186.5,200.09,186.5,158.525,25,3963.12,5002.25,1039.13,86.88,False
E00058,2026-01-01,2026-06-30,209000.0,0.15,15675.0,186.5,200.09,186.5,158.525,98,15535.45,19608.82,4073.37,139.55,False
E00062,2026-01-01,2026-06-30,168000.0,0.05,4200.0,186.5,200.09,186.5,158.525,26,4121.65,5202.34,1080.69,78.35,False
E00067,2026-01-01,2026-06-30,168000.0,0.15,12600.0,186.5,200.09,186.5,158.525,79,12523.48,15807.11,3283.63,76.52,False
E00068,2026-01-01,2026-06-30,166000.0,0.15,12450.0,186.5,200.09,186.5,158.525,78,12364.95,15607.02,3242.07,85.05,False
E00069,2026-01-01,2026-06-30,194000.0,0.05,4850.0,186.5,200.09,186.5,158.525,30,4755.75,6002.7,1246.95,94.25,False
E00071,2026-01-01,2026-06-30,150000.0,0.05,3750.0,186.5,200.09,186.5,158.525,23,3646.08,4602.07,955.99,103.92,False
E00072,2026-01-01,2026-06-30,113000.0,0.05,2825.0,186.5,200.09,186.5,158.525,17,2694.93,3401.53,706.6,130.07,False
