grant_id,employee_id,tranche,vest_date,shares,status
G001228,E00380,7,2025-12-15,240,VESTED
G001228,E00380,8,2026-03-15,240,VESTED
G001228,E00380,9,2026-06-15,240,VESTED
G001228,E00380,10,2026-09-15,240,FORFEITED
G001228,E00380,11,2026-12-15,240,FORFEITED
G001228,E00380,12,2027-03-15,240,FORFEITED
G001228,E00380,13,2027-06-15,240,FORFEITED
G001228,E00380,14,2027-09-15,240,FORFEITED
G001228,E00380,15,2027-12-15,240,FORFEITED
G001228,E00380,16,2028-03-15,240,FORFEITED
G001229,E00380,1,2025-03-15,153,VESTED
G001229,E00380,2,2025-06-15,153,VESTED
G001229,E00380,3,2025-09-15,153,VESTED
G001229,E00380,4,2025-12-15,153,VESTED
G001229,E00380,5,2026-03-15,153,VESTED
G001229,E00380,6,2026-06-15,153,VESTED
G001229,E00380,7,2026-09-15,153,FORFEITED
G001229,E00380,8,2026-12-15,153,FORFEITED
G001229,E00380,9,2027-03-15,153,FORFEITED
G001229,E00380,10,2027-06-15,153,FORFEITED
G001229,E00380,11,2027-09-15,153,FORFEITED
G001229,E00380,12,2027-12-15,153,FORFEITED
G001229,E00380,13,2028-03-15,153,FORFEITED
G001229,E00380,14,2028-06-15,153,FORFEITED
G001229,E00380,15,2028-09-15,153,FORFEITED
G001229,E00380,16,2028-12-15,155,FORFEITED
G001230,E00380,1,2026-03-15,168,VESTED
G001230,E00380,2,2026-06-15,168,VESTED
G001230,E00380,3,2026-09-15,168,FORFEITED
G001230,E00380,4,2026-12-15,168,FORFEITED
G001230,E00380,5,2027-03-15,168,FORFEITED
G001230,E00380,6,2027-06-15,168,FORFEITED
G001230,E00380,7,2027-09-15,168,FORFEITED
G001230,E00380,8,2027-12-15,168,FORFEITED
G001230,E00380,9,2028-03-15,168,FORFEITED
G001230,E00380,10,2028-06-15,168,FORFEITED
G001230,E00380,11,2028-09-15,168,FORFEITED
G001230,E00380,12,2028-12-15,168,FORFEITED
G001230,E00380,13,2029-03-15,168,FORFEITED
G001230,E00380,14,2029-06-15,168,FORFEITED
G001230,E00380,15,2029-09-15,168,FORFEITED
G001230,E00380,16,2029-12-15,180,FORFEITED
G001231,E00381,1,2022-06-15,30,VESTED
G001231,E00381,2,2022-09-15,30,VESTED
G001231,E00381,3,2022-12-15,30,VESTED
G001231,E00381,4,2023-03-15,30,VESTED
G001231,E00381,5,2023-06-15,30,VESTED
G001231,E00381,6,2023-09-15,30,VESTED
G001231,E00381,7,2023-12-15,30,VESTED
G001231,E00381,8,2024-03-15,30,VESTED
G001231,E00381,9,2024-06-15,30,VESTED
G001231,E00381,10,2024-09-15,30,VESTED
G001231,E00381,11,2024-12-15,30,VESTED
G001231,E00381,12,2025-03-15,30,VESTED
G001231,E00381,13,2025-06-15,30,VESTED
G001231,E00381,14,2025-09-15,30,VESTED
G001231,E00381,15,2025-12-15,30,VESTED
G001231,E00381,16,2026-03-15,40,VESTED
G001232,E00381,1,2023-03-15,21,VESTED
G001232,E00381,2,2023-06-15,21,VESTED
G001232,E00381,3,2023-09-15,21,VESTED
G001232,E00381,4,2023-12-15,21,VESTED
G001232,E00381,5,2024-03-15,21,VESTED
G001232,E00381,6,2024-06-15,21,VESTED
G001232,E00381,7,2024-09-15,21,VESTED
G001232,E00381,8,2024-12-15,21,VESTED
G001232,E00381,9,2025-03-15,21,VESTED
G001232,E00381,10,2025-06-15,21,VESTED
G001232,E00381,11,2025-09-15,21,VESTED
G001232,E00381,12,2025-12-15,21,VESTED
G001232,E00381,13,2026-03-15,21,VESTED
G001232,E00381,14,2026-06-15,21,VESTED
G001232,E00381,15,2026-09-15,21,VESTED
G001232,E00381,16,2026-12-15,25,UNVESTED
G001233,E00381,1,2024-03-15,25,VESTED
G001233,E00381,2,2024-06-15,25,VESTED
G001233,E00381,3,2024-09-15,25,VESTED
G001233,E00381,4,2024-12-15,25,VESTED
G001233,E00381,5,2025-03-15,25,VESTED
G001233,E00381,6,2025-06-15,25,VESTED
G001233,E00381,7,2025-09-15,25,VESTED
G001233,E00381,8,2025-12-15,25,VESTED
G001233,E00381,9,2026-03-15,25,VESTED
G001233,E00381,10,2026-06-15,25,VESTED
G001233,E00381,11,2026-09-15,25,VESTED
G001233,E00381,12,2026-12-15,25,UNVESTED
G001233,E00381,13,2027-03-15,25,UNVESTED
G001233,E00381,14,2027-06-15,25,UNVESTED
G001233,E00381,15,2027-09-15,25,UNVESTED
G001233,E00381,16,2027-12-15,25,UNVESTED
G001234,E00381,1,2025-03-15,16,VESTED
G001234,E00381,2,2025-06-15,16,VESTED
G001234,E00381,3,2025-09-15,16,VESTED
G001234,E00381,4,2025-12-15,16,VESTED
G001234,E00381,5,2026-03-15,16,VESTED
G001234,E00381,6,2026-06-15,16,VESTED
G001234,E00381,7,2026-09-15,16,VESTED
G001234,E00381,8,2026-12-15,16,UNVESTED
G001234,E00381,9,2027-03-15,16,UNVESTED
G001234,E00381,10,2027-06-15,16,UNVESTED
G001234,E00381,11,2027-09-15,16,UNVESTED
G001234,E00381,12,2027-12-15,16,UNVESTED
G001234,E00381,13,2028-03-15,16,UNVESTED
G001234,E00381,14,2028-06-15,16,UNVESTED
G001234,E00381,15,2028-09-15,16,UNVESTED
G001234,E00381,16,2028-12-15,30,UNVESTED
G001235,E00381,1,2026-03-15,12,VESTED
G001235,E00381,2,2026-06-15,12,VESTED
G001235,E00381,3,2026-09-15,12,VESTED
G001235,E00381,4,2026-12-15,12,UNVESTED
G001235,E00381,5,2027-03-15,12,UNVESTED
G001235,E00381,6,2027-06-15,12,UNVESTED
G001235,E00381,7,2027-09-15,12,UNVESTED
G001235,E00381,8,2027-12-15,12,UNVESTED
G001235,E00381,9,2028-03-15,12,UNVESTED
G001235,E00381,10,2028-06-15,12,UNVESTED
G001235,E00381,11,2028-09-15,12,UNVESTED
G001235,E00381,12,2028-12-15,12,UNVESTED
G001235,E00381,13,2029-03-15,12,UNVESTED
G001235,E00381,14,2029-06-15,12,UNVESTED
G001235,E00381,15,2029-09-15,12,UNVESTED
G001235,E00381,16,2029-12-15,20,UNVESTED
G001236,E00382,1,2024-03-15,50,VESTED
G001236,E00382,2,2024-06-15,50,VESTED
G001236,E00382,3,2024-09-15,50,VESTED
G001236,E00382,4,2024-12-15,50,VESTED
G001236,E00382,5,2025-03-15,50,VESTED
G001236,E00382,6,2025-06-15,50,VESTED
G001236,E00382,7,2025-09-15,50,VESTED
G001236,E00382,8,2025-12-15,50,VESTED
G001236,E00382,9,2026-03-15,50,FORFEITED
G001236,E00382,10,2026-06-15,50,FORFEITED
G001236,E00382,11,2026-09-15,50,FORFEITED
G001236,E00382,12,2026-12-15,50,FORFEITED
G001236,E00382,13,2027-03-15,50,FORFEITED
G001236,E00382,14,2027-06-15,50,FORFEITED
G001236,E00382,15,2027-09-15,50,FORFEITED
G001236,E00382,16,2027-12-15,50,FORFEITED
G001237,E00382,1,2025-03-15,19,VESTED
G001237,E00382,2,2025-06-15,19,VESTED
G001237,E00382,3,2025-09-15,19,VESTED
G001237,E00382,4,2025-12-15,19,VESTED
G001237,E00382,5,2026-03-15,19,FORFEITED
G001237,E00382,6,2026-06-15,19,FORFEITED
G001237,E00382,7,2026-09-15,19,FORFEITED
G001237,E00382,8,2026-12-15,19,FORFEITED
G001237,E00382,9,2027-03-15,19,FORFEITED
G001237,E00382,10,2027-06-15,19,FORFEITED
G001237,E00382,11,2027-09-15,19,FORFEITED
G001237,E00382,12,2027-12-15,19,FORFEITED
G001237,E00382,13,2028-03-15,19,FORFEITED
G001237,E00382,14,2028-06-15,19,FORFEITED
G001237,E00382,15,2028-09-15,19,FORFEITED
G001237,E00382,16,2028-12-15,25,FORFEITED
G001238,E00382,1,2026-03-15,16,FORFEITED
G001238,E00382,2,2026-06-15,16,FORFEITED
G001238,E00382,3,2026-09-15,16,FORFEITED
G001238,E00382,4,2026-12-15,16,FORFEITED
G001238,E00382,5,2027-03-15,16,FORFEITED
G001238,E00382,6,2027-06-15,16,FORFEITED
G001238,E00382,7,2027-09-15,16,FORFEITED
G001238,E00382,8,2027-12-15,16,FORFEITED
G001238,E00382,9,2028-03-15,16,FORFEITED
G001238,E00382,10,2028-06-15,16,FORFEITED
G001238,E00382,11,2028-09-15,16,FORFEITED
G001238,E00382,12,2028-12-15,16,FORFEITED
G001238,E00382,13,2029-03-15,16,FORFEITED
G001238,E00382,14,2029-06-15,16,FORFEITED
G001238,E00382,15,2029-09-15,16,FORFEITED
G001238,E00382,16,2029-12-15,30,FORFEITED
G001239,E00383,1,2024-03-15,45,VESTED
G001239,E00383,2,2024-06-15,45,VESTED
G001239,E00383,3,2024-09-15,45,VESTED
G001239,E00383,4,2024-12-15,45,VESTED
G001239,E00383,5,2025-03-15,45,VESTED
G001239,E00383,6,2025-06-15,45,VESTED
G001239,E00383,7,2025-09-15,45,VESTED
G001239,E00383,8,2025-12-15,45,VESTED
G001239,E00383,9,2026-03-15,45,VESTED
G001239,E00383,10,2026-06-15,45,VESTED
G001239,E00383,11,2026-09-15,45,VESTED
G001239,E00383,12,2026-12-15,45,UNVESTED
G001239,E00383,13,2027-03-15,45,UNVESTED
G001239,E00383,14,2027-06-15,45,UNVESTED
G001239,E00383,15,2027-09-15,45,UNVESTED
G001239,E00383,16,2027-12-15,55,UNVESTED
G001240,E00383,1,2025-03-15,20,VESTED
G001240,E00383,2,2025-06-15,20,VESTED
G001240,E00383,3,2025-09-15,20,VESTED
G001240,E00383,4,2025-12-15,20,VESTED
G001240,E00383,5,2026-03-15,20,VESTED
G001240,E00383,6,2026-06-15,20,VESTED
G001240,E00383,7,2026-09-15,20,VESTED
G001240,E00383,8,2026-12-15,20,UNVESTED
G001240,E00383,9,2027-03-15,20,UNVESTED
G001240,E00383,10,2027-06-15,20,UNVESTED
G001240,E00383,11,2027-09-15,20,UNVESTED
G001240,E00383,12,2027-12-15,20,UNVESTED
G001240,E00383,13,2028-03-15,20,UNVESTED
G001240,E00383,14,2028-06-15,20,UNVESTED
G001240,E00383,15,2028-09-15,20,UNVESTED
G001240,E00383,16,2028-12-15,30,UNVESTED
G001241,E00383,1,2026-03-15,18,VESTED
G001241,E00383,2,2026-06-15,18,VESTED
G001241,E00383,3,2026-09-15,18,VESTED
G001241,E00383,4,2026-12-15,18,UNVESTED
G001241,E00383,5,2027-03-15,18,UNVESTED
G001241,E00383,6,2027-06-15,18,UNVESTED
G001241,E00383,7,2027-09-15,18,UNVESTED
G001241,E00383,8,2027-12-15,18,UNVESTED
G001241,E00383,9,2028-03-15,18,UNVESTED
G001241,E00383,10,2028-06-15,18,UNVESTED
G001241,E00383,11,2028-09-15,18,UNVESTED
G001241,E00383,12,2028-12-15,18,UNVESTED
G001241,E00383,13,2029-03-15,18,UNVESTED
G001241,E00383,14,2029-06-15,18,UNVESTED
G001241,E00383,15,2029-09-15,18,UNVESTED
G001241,E00383,16,2029-12-15,30,UNVESTED
G001242,E00384,1,2021-03-15,28,VESTED
G001242,E00384,2,2021-06-15,28,VESTED
G001242,E00384,3,2021-09-15,28,VESTED
G001242,E00384,4,2021-12-15,28,VESTED
G001242,E00384,5,2022-03-15,28,VESTED
G001242,E00384,6,2022-06-15,28,VESTED
G001242,E00384,7,2022-09-15,28,VESTED
G001242,E00384,8,2022-12-15,28,VESTED
G001242,E00384,9,2023-03-15,28,VESTED
G001242,E00384,10,2023-06-15,28,VESTED
G001242,E00384,11,2023-09-15,28,VESTED
G001242,E00384,12,2023-12-15,28,VESTED
G001242,E00384,13,2024-03-15,28,VESTED
G001242,E00384,14,2024-06-15,28,VESTED
G001242,E00384,15,2024-09-15,28,VESTED
G001242,E00384,16,2024-12-15,40,VESTED
G001243,E00384,1,2022-03-15,8,VESTED
G001243,E00384,2,2022-06-15,8,VESTED
G001243,E00384,3,2022-09-15,8,VESTED
G001243,E00384,4,2022-12-15,8,VESTED
G001243,E00384,5,2023-03-15,8,VESTED
G001243,E00384,6,2023-06-15,8,VESTED
G001243,E00384,7,2023-09-15,8,VESTED
G001243,E00384,8,2023-12-15,8,VESTED
G001243,E00384,9,2024-03-15,8,VESTED
G001243,E00384,10,2024-06-15,8,VESTED
G001243,E00384,11,2024-09-15,8,VESTED
G001243,E00384,12,2024-12-15,8,VESTED
G001243,E00384,13,2025-03-15,8,VESTED
G001243,E00384,14,2025-06-15,8,VESTED
G001243,E00384,15,2025-09-15,8,VESTED
G001243,E00384,16,2025-12-15,10,VESTED
G001244,E00384,1,2023-03-15,11,VESTED
G001244,E00384,2,2023-06-15,11,VESTED
G001244,E00384,3,2023-09-15,11,VESTED
G001244,E00384,4,2023-12-15,11,VESTED
G001244,E00384,5,2024-03-15,11,VESTED
G001244,E00384,6,2024-06-15,11,VESTED
G001244,E00384,7,2024-09-15,11,VESTED
G001244,E00384,8,2024-12-15,11,VESTED
G001244,E00384,9,2025-03-15,11,VESTED
G001244,E00384,10,2025-06-15,11,VESTED
G001244,E00384,11,2025-09-15,11,VESTED
G001244,E00384,12,2025-12-15,11,VESTED
G001244,E00384,13,2026-03-15,11,VESTED
G001244,E00384,14,2026-06-15,11,VESTED
G001244,E00384,15,2026-09-15,11,VESTED
G001244,E00384,16,2026-12-15,15,UNVESTED
G001245,E00384,1,2024-03-15,6,VESTED
G001245,E00384,2,2024-06-15,6,VESTED
G001245,E00384,3,2024-09-15,6,VESTED
G001245,E00384,4,2024-12-15,6,VESTED
G001245,E00384,5,2025-03-15,6,VESTED
G001245,E00384,6,2025-06-15,6,VESTED
G001245,E00384,7,2025-09-15,6,VESTED
G001245,E00384,8,2025-12-15,6,VESTED
G001245,E00384,9,2026-03-15,6,VESTED
G001245,E00384,10,2026-06-15,6,VESTED
G001245,E00384,11,2026-09-15,6,VESTED
G001245,E00384,12,2026-12-15,6,UNVESTED
G001245,E00384,13,2027-03-15,6,UNVESTED
G001245,E00384,14,2027-06-15,6,UNVESTED
G001245,E00384,15,2027-09-15,6,UNVESTED
G001245,E00384,16,2027-12-15,10,UNVESTED
G001246,E00384,1,2025-03-15,10,VESTED
G001246,E00384,2,2025-06-15,10,VESTED
G001246,E00384,3,2025-09-15,10,VESTED
G001246,E00384,4,2025-12-15,10,VESTED
G001246,E00384,5,2026-03-15,10,VESTED
G001246,E00384,6,2026-06-15,10,VESTED
G001246,E00384,7,2026-09-15,10,VESTED
G001246,E00384,8,2026-12-15,10,UNVESTED
G001246,E00384,9,2027-03-15,10,UNVESTED
G001246,E00384,10,2027-06-15,10,UNVESTED
G001246,E00384,11,2027-09-15,10,UNVESTED
G001246,E00384,12,2027-12-15,10,UNVESTED
G001246,E00384,13,2028-03-15,10,UNVESTED
G001246,E00384,14,2028-06-15,10,UNVESTED
G001246,E00384,15,2028-09-15,10,UNVESTED
G001246,E00384,16,2028-12-15,10,UNVESTED
G001247,E00384,1,2026-03-15,11,VESTED
G001247,E00384,2,2026-06-15,11,VESTED
G001247,E00384,3,2026-09-15,11,VESTED
G001247,E00384,4,2026-12-15,11,UNVESTED
G001247,E00384,5,2027-03-15,11,UNVESTED
G001247,E00384,6,2027-06-15,11,UNVESTED
G001247,E00384,7,2027-09-15,11,UNVESTED
G001247,E00384,8,2027-12-15,11,UNVESTED
G001247,E00384,9,2028-03-15,11,UNVESTED
G001247,E00384,10,2028-06-15,11,UNVESTED
G001247,E00384,11,2028-09-15,11,UNVESTED
G001247,E00384,12,2028-12-15,11,UNVESTED
G001247,E00384,13,2029-03-15,11,UNVESTED
G001247,E00384,14,2029-06-15,11,UNVESTED
G001247,E00384,15,2029-09-15,11,UNVESTED
G001247,E00384,16,2029-12-15,25,UNVESTED
G001248,E00385,1,2025-12-15,225,VESTED
G001248,E00385,2,2026-03-15,225,VESTED
G001248,E00385,3,2026-06-15,225,VESTED
G001248,E00385,4,2026-09-15,225,VESTED
G001248,E00385,5,2026-12-15,225,UNVESTED
G001248,E00385,6,2027-03-15,225,UNVESTED
G001248,E00385,7,2027-06-15,225,UNVESTED
G001248,E00385,8,2027-09-15,225,UNVESTED
G001248,E00385,9,2027-12-15,225,UNVESTED
G001248,E00385,10,2028-03-15,225,UNVESTED
G001248,E00385,11,2028-06-15,225,UNVESTED
G001248,E00385,12,2028-09-15,225,UNVESTED
G001248,E00385,13,2028-12-15,225,UNVESTED
G001248,E00385,14,2029-03-15,225,UNVESTED
G001248,E00385,15,2029-06-15,225,UNVESTED
G001248,E00385,16,2029-09-15,235,UNVESTED
G001249,E00386,1,2025-12-15,38,VESTED
G001249,E00386,2,2026-03-15,38,VESTED
G001249,E00386,3,2026-06-15,38,VESTED
G001249,E00386,4,2026-09-15,38,VESTED
G001249,E00386,5,2026-12-15,38,UNVESTED
G001249,E00386,6,2027-03-15,38,UNVESTED
G001249,E00386,7,2027-06-15,38,UNVESTED
G001249,E00386,8,2027-09-15,38,UNVESTED
G001249,E00386,9,2027-12-15,38,UNVESTED
G001249,E00386,10,2028-03-15,38,UNVESTED
G001249,E00386,11,2028-06-15,38,UNVESTED
G001249,E00386,12,2028-09-15,38,UNVESTED
G001249,E00386,13,2028-12-15,38,UNVESTED
G001249,E00386,14,2029-03-15,38,UNVESTED
G001249,E00386,15,2029-06-15,38,UNVESTED
G001249,E00386,16,2029-09-15,40,UNVESTED
G001250,E00387,1,2022-09-15,45,VESTED
G001250,E00387,2,2022-12-15,45,VESTED
G001250,E00387,3,2023-03-15,45,VESTED
G001250,E00387,4,2023-06-15,45,VESTED
G001250,E00387,5,2023-09-15,45,VESTED
G001250,E00387,6,2023-12-15,45,VESTED
G001250,E00387,7,2024-03-15,45,VESTED
G001250,E00387,8,2024-06-15,45,VESTED
G001250,E00387,9,2024-09-15,45,VESTED
G001250,E00387,10,2024-12-15,45,VESTED
G001250,E00387,11,2025-03-15,45,VESTED
G001250,E00387,12,2025-06-15,45,VESTED
G001250,E00387,13,2025-09-15,45,VESTED
G001250,E00387,14,2025-12-15,45,VESTED
G001250,E00387,15,2026-03-15,45,VESTED
G001250,E00387,16,2026-06-15,55,VESTED
G001251,E00387,1,2023-03-15,22,VESTED
G001251,E00387,2,2023-06-15,22,VESTED
G001251,E00387,3,2023-09-15,22,VESTED
G001251,E00387,4,2023-12-15,22,VESTED
G001251,E00387,5,2024-03-15,22,VESTED
G001251,E00387,6,2024-06-15,22,VESTED
G001251,E00387,7,2024-09-15,22,VESTED
G001251,E00387,8,2024-12-15,22,VESTED
G001251,E00387,9,2025-03-15,22,VESTED
G001251,E00387,10,2025-06-15,22,VESTED
G001251,E00387,11,2025-09-15,22,VESTED
G001251,E00387,12,2025-12-15,22,VESTED
G001251,E00387,13,2026-03-15,22,VESTED
G001251,E00387,14,2026-06-15,22,VESTED
G001251,E00387,15,2026-09-15,22,VESTED
G001251,E00387,16,2026-12-15,30,UNVESTED
G001252,E00387,1,2024-03-15,19,VESTED
G001252,E00387,2,2024-06-15,19,VESTED
G001252,E00387,3,2024-09-15,19,VESTED
G001252,E00387,4,2024-12-15,19,VESTED
G001252,E00387,5,2025-03-15,19,VESTED
G001252,E00387,6,2025-06-15,19,VESTED
G001252,E00387,7,2025-09-15,19,VESTED
G001252,E00387,8,2025-12-15,19,VESTED
G001252,E00387,9,2026-03-15,19,VESTED
G001252,E00387,10,2026-06-15,19,VESTED
G001252,E00387,11,2026-09-15,19,VESTED
G001252,E00387,12,2026-12-15,19,UNVESTED
G001252,E00387,13,2027-03-15,19,UNVESTED
G001252,E00387,14,2027-06-15,19,UNVESTED
G001252,E00387,15,2027-09-15,19,UNVESTED
G001252,E00387,16,2027-12-15,25,UNVESTED
G001253,E00387,1,2025-03-15,20,VESTED
G001253,E00387,2,2025-06-15,20,VESTED
G001253,E00387,3,2025-09-15,20,VESTED
G001253,E00387,4,2025-12-15,20,VESTED
G001253,E00387,5,2026-03-15,20,VESTED
G001253,E00387,6,2026-06-15,20,VESTED
G001253,E00387,7,2026-09-15,20,VESTED
G001253,E00387,8,2026-12-15,20,UNVESTED
G001253,E00387,9,2027-03-15,20,UNVESTED
G001253,E00387,10,2027-06-15,20,UNVESTED
G001253,E00387,11,2027-09-15,20,UNVESTED
G001253,E00387,12,2027-12-15,20,UNVESTED
G001253,E00387,13,2028-03-15,20,UNVESTED
G001253,E00387,14,2028-06-15,20,UNVESTED
G001253,E00387,15,2028-09-15,20,UNVESTED
G001253,E00387,16,2028-12-15,20,UNVESTED
G001254,E00387,1,2026-03-15,13,VESTED
G001254,E00387,2,2026-06-15,13,VESTED
G001254,E00387,3,2026-09-15,13,VESTED
G001254,E00387,4,2026-12-15,13,UNVESTED
G001254,E00387,5,2027-03-15,13,UNVESTED
G001254,E00387,6,2027-06-15,13,UNVESTED
G001254,E00387,7,2027-09-15,13,UNVESTED
G001254,E00387,8,2027-12-15,13,UNVESTED
G001254,E00387,9,2028-03-15,13,UNVESTED
G001254,E00387,10,2028-06-15,13,UNVESTED
G001254,E00387,11,2028-09-15,13,UNVESTED
G001254,E00387,12,2028-12-15,13,UNVESTED
G001254,E00387,13,2029-03-15,13,UNVESTED
G001254,E00387,14,2029-06-15,13,UNVESTED
G001254,E00387,15,2029-09-15,13,UNVESTED
G001254,E00387,16,2029-12-15,15,UNVESTED
G001255,E00388,1,2021-06-15,41,VESTED
G001255,E00388,2,2021-09-15,41,VESTED
G001255,E00388,3,2021-12-15,41,VESTED
G001255,E00388,4,2022-03-15,41,VESTED
G001255,E00388,5,2022-06-15,41,VESTED
G001255,E00388,6,2022-09-15,41,VESTED
G001255,E00388,7,2022-12-15,41,VESTED
G001255,E00388,8,2023-03-15,41,VESTED
G001255,E00388,9,2023-06-15,41,VESTED
G001255,E00388,10,2023-09-15,41,VESTED
G001255,E00388,11,2023-12-15,41,VESTED
G001255,E00388,12,2024-03-15,41,VESTED
G001255,E00388,13,2024-06-15,41,VESTED
G001255,E00388,14,2024-09-15,41,VESTED
G001255,E00388,15,2024-12-15,41,VESTED
G001255,E00388,16,2025-03-15,55,VESTED
G001256,E00388,1,2022-03-15,19,VESTED
G001256,E00388,2,2022-06-15,19,VESTED
G001256,E00388,3,2022-09-15,19,VESTED
G001256,E00388,4,2022-12-15,19,VESTED
G001256,E00388,5,2023-03-15,19,VESTED
G001256,E00388,6,2023-06-15,19,VESTED
G001256,E00388,7,2023-09-15,19,VESTED
G001256,E00388,8,2023-12-15,19,VESTED
G001256,E00388,9,2024-03-15,19,VESTED
G001256,E00388,10,2024-06-15,19,VESTED
G001256,E00388,11,2024-09-15,19,VESTED
G001256,E00388,12,2024-12-15,19,VESTED
G001256,E00388,13,2025-03-15,19,VESTED
G001256,E00388,14,2025-06-15,19,VESTED
G001256,E00388,15,2025-09-15,19,VESTED
G001256,E00388,16,2025-12-15,25,VESTED
G001257,E00388,1,2023-03-15,13,VESTED
G001257,E00388,2,2023-06-15,13,VESTED
G001257,E00388,3,2023-09-15,13,VESTED
G001257,E00388,4,2023-12-15,13,VESTED
G001257,E00388,5,2024-03-15,13,VESTED
G001257,E00388,6,2024-06-15,13,VESTED
G001257,E00388,7,2024-09-15,13,VESTED
G001257,E00388,8,2024-12-15,13,VESTED
G001257,E00388,9,2025-03-15,13,VESTED
G001257,E00388,10,2025-06-15,13,VESTED
G001257,E00388,11,2025-09-15,13,VESTED
G001257,E00388,12,2025-12-15,13,VESTED
G001257,E00388,13,2026-03-15,13,VESTED
G001257,E00388,14,2026-06-15,13,VESTED
G001257,E00388,15,2026-09-15,13,VESTED
G001257,E00388,16,2026-12-15,15,UNVESTED
G001258,E00388,1,2024-03-15,21,VESTED
G001258,E00388,2,2024-06-15,21,VESTED
G001258,E00388,3,2024-09-15,21,VESTED
G001258,E00388,4,2024-12-15,21,VESTED
G001258,E00388,5,2025-03-15,21,VESTED
G001258,E00388,6,2025-06-15,21,VESTED
G001258,E00388,7,2025-09-15,21,VESTED
G001258,E00388,8,2025-12-15,21,VESTED
G001258,E00388,9,2026-03-15,21,VESTED
G001258,E00388,10,2026-06-15,21,VESTED
G001258,E00388,11,2026-09-15,21,VESTED
G001258,E00388,12,2026-12-15,21,UNVESTED
G001258,E00388,13,2027-03-15,21,UNVESTED
G001258,E00388,14,2027-06-15,21,UNVESTED
G001258,E00388,15,2027-09-15,21,UNVESTED
G001258,E00388,16,2027-12-15,35,UNVESTED
G001259,E00388,1,2025-03-15,23,VESTED
G001259,E00388,2,2025-06-15,23,VESTED
G001259,E00388,3,2025-09-15,23,VESTED
G001259,E00388,4,2025-12-15,23,VESTED
G001259,E00388,5,2026-03-15,23,VESTED
G001259,E00388,6,2026-06-15,23,VESTED
G001259,E00388,7,2026-09-15,23,VESTED
G001259,E00388,8,2026-12-15,23,UNVESTED
G001259,E00388,9,2027-03-15,23,UNVESTED
G001259,E00388,10,2027-06-15,23,UNVESTED
G001259,E00388,11,2027-09-15,23,UNVESTED
G001259,E00388,12,2027-12-15,23,UNVESTED
G001259,E00388,13,2028-03-15,23,UNVESTED
G001259,E00388,14,2028-06-15,23,UNVESTED
G001259,E00388,15,2028-09-15,23,UNVESTED
G001259,E00388,16,2028-12-15,25,UNVESTED
G001260,E00388,1,2026-03-15,23,VESTED
G001260,E00388,2,2026-06-15,23,VESTED
G001260,E00388,3,2026-09-15,23,VESTED
G001260,E00388,4,2026-12-15,23,UNVESTED
G001260,E00388,5,2027-03-15,23,UNVESTED
G001260,E00388,6,2027-06-15,23,UNVESTED
G001260,E00388,7,2027-09-15,23,UNVESTED
G001260,E00388,8,2027-12-15,23,UNVESTED
G001260,E00388,9,2028-03-15,23,UNVESTED
G001260,E00388,10,2028-06-15,23,UNVESTED
G001260,E00388,11,2028-09-15,23,UNVESTED
G001260,E00388,12,2028-12-15,23,UNVESTED
G001260,E00388,13,2029-03-15,23,UNVESTED
G001260,E00388,14,2029-06-15,23,UNVESTED
G001260,E00388,15,2029-09-15,23,UNVESTED
G001260,E00388,16,2029-12-15,35,UNVESTED
G001261,E00389,1,2025-12-15,133,VESTED
G001261,E00389,2,2026-03-15,133,VESTED
G001261,E00389,3,2026-06-15,133,VESTED
G001261,E00389,4,2026-09-15,133,VESTED
G001261,E00389,5,2026-12-15,133,UNVESTED
G001261,E00389,6,2027-03-15,133,UNVESTED
G001261,E00389,7,2027-06-15,133,UNVESTED
G001261,E00389,8,2027-09-15,133,UNVESTED
G001261,E00389,9,2027-12-15,133,UNVESTED
G001261,E00389,10,2028-03-15,133,UNVESTED
G001261,E00389,11,2028-06-15,133,UNVESTED
G001261,E00389,12,2028-09-15,133,UNVESTED
G001261,E00389,13,2028-12-15,133,UNVESTED
G001261,E00389,14,2029-03-15,133,UNVESTED
G001261,E00389,15,2029-06-15,133,UNVESTED
G001261,E00389,16,2029-09-15,145,UNVESTED
G001262,E00390,1,2026-06-15,476,VESTED
G001262,E00390,2,2026-09-15,476,VESTED
G001262,E00390,3,2026-12-15,476,UNVESTED
G001262,E00390,4,2027-03-15,476,UNVESTED
G001262,E00390,5,2027-06-15,476,UNVESTED
G001262,E00390,6,2027-09-15,476,UNVESTED
G001262,E00390,7,2027-12-15,476,UNVESTED
G001262,E00390,8,2028-03-15,476,UNVESTED
G001262,E00390,9,2028-06-15,476,UNVESTED
G001262,E00390,10,2028-09-15,476,UNVESTED
G001262,E00390,11,2028-12-15,476,UNVESTED
G001262,E00390,12,2029-03-15,476,UNVESTED
G001262,E00390,13,2029-06-15,476,UNVESTED
G001262,E00390,14,2029-09-15,476,UNVESTED
G001262,E00390,15,2029-12-15,476,UNVESTED
G001262,E00390,16,2030-03-15,490,UNVESTED
G001263,E00391,1,2022-09-15,19,VESTED
G001263,E00391,2,2022-12-15,19,VESTED
G001263,E00391,3,2023-03-15,19,FORFEITED
G001263,E00391,4,2023-06-15,19,FORFEITED
G001263,E00391,5,2023-09-15,19,FORFEITED
G001263,E00391,6,2023-12-15,19,FORFEITED
